AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4227.179384,4220.512717,4203.07682,4230.769127,4202.564,4219.487076,4215.384512,4213.846051,4210.769128,3426.666583,4204.102461,4200.512718,4217.435794,4231.794768
4216.922974,4212.82041,4198.974256,4218.461435,4218.461435,4228.205025,4216.922974,4217.435794,4215.384512,3429.230685,4198.974256,4196.410154,4211.794769,4203.07682
4217.435794,4215.384512,4193.846051,4212.307589,4228.205025,4231.794768,4221.025538,4217.948615,4214.358871,3439.999916,4204.615282,4194.871692,4217.435794,4183.589641
4227.692204,4225.128102,4199.487077,4219.487076,4228.717845,4230.769127,4219.487076,4217.435794,4215.897333,3454.87171,4216.410153,4198.974256,4226.666563,4181.025539
4230.769127,4227.179384,4203.589641,4219.999897,4226.153743,4236.922973,4218.974256,4220.512717,4214.871692,3457.948633,4219.487076,4205.128102,4225.128102,4175.897334
4224.615281,4217.948615,4196.410154,4215.384512,4210.256307,4231.281948,4218.461435,4218.974256,4204.615282,3449.230685,4211.794769,4199.999897,4217.948615,4164.102462
4227.179384,4218.461435,4195.897333,4225.128102,4208.717846,4218.974256,4217.435794,4216.410153,4206.666564,3457.435813,4210.769128,4199.487077,4222.563999,4164.615283
4234.871691,4227.179384,4207.179384,4231.794768,4233.33323,4235.897332,4225.640922,4225.128102,4219.999897,3477.435812,4219.999897,4213.846051,4235.384512,4167.692206
4225.640922,4223.07682,4207.692205,4219.999897,4240.512717,4251.794768,4229.230666,4228.717845,4218.974256,3476.922992,4218.974256,4212.82041,4231.281948,4161.025539
4210.769128,4213.846051,4193.333231,4211.794769,4222.051179,4241.025537,4221.538358,4220.512717,4211.281948,3467.179402,4207.179384,4195.897333,4216.410153,4148.717847
4210.769128,4215.384512,4186.153744,4216.410153,4221.025538,4237.948614,4222.563999,4218.461435,4211.281948,3475.38453,4203.07682,4192.30759,4213.33323,4143.076822
4215.384512,4216.922974,4193.333231,4218.461435,4230.256307,4241.025537,4225.128102,4222.051179,4214.871692,3490.256325,4212.307589,4199.999897,4218.974256,4149.230668
4214.871692,4215.897333,4201.025538,4217.948615,4216.410153,4227.179384,4216.922974,4216.922974,4214.871692,3490.256325,4214.871692,4197.948615,4218.974256,4152.307591
4221.025538,4223.07682,4209.230666,4224.615281,4212.307589,4224.102461,4218.974256,4219.487076,4213.846051,3486.153761,4213.846051,4202.564,4221.025538,4155.897334
4232.307589,4232.307589,4215.384512,4230.769127,4232.820409,4237.435794,4228.717845,4228.205025,4216.922974,3499.487094,4223.58964,4215.897333,4231.794768,4164.102462
4222.563999,4224.102461,4205.128102,4224.615281,4237.948614,4235.897332,4223.07682,4223.07682,4217.435794,3510.769145,4219.487076,4209.230666,4230.769127,4159.487078
4207.692205,4213.33323,4193.333231,4213.846051,4219.487076,4227.179384,4213.846051,4215.384512,4209.743487,3499.487094,4201.538359,4196.922974,4215.897333,4148.717847
4215.384512,4215.384512,4197.948615,4215.897333,4214.871692,4228.717845,4214.871692,4215.384512,4202.051179,3498.461453,4203.07682,4201.538359,4212.307589,4152.307591
4218.974256,4215.384512,4195.384513,4217.948615,4218.974256,4230.256307,4216.410153,4212.307589,4200.512718,3508.205042,4209.743487,4201.538359,4218.974256,4157.948616
4209.743487,4210.769128,4186.153744,4211.794769,4210.256307,4228.717845,4217.948615,4213.33323,4206.153743,3511.281965,4207.179384,4192.30759,4216.410153,4150.769129
4214.358871,4218.461435,4194.871692,4219.487076,4210.256307,4230.769127,4225.128102,4226.153743,4214.871692,3522.564016,4212.307589,4195.384513,4215.384512,4148.205027
4227.179384,4229.230666,4206.153743,4228.205025,4227.692204,4241.538358,4231.794768,4230.769127,4214.871692,3530.256324,4218.974256,4205.640923,4222.563999,4160.512719
4228.205025,4228.205025,4204.615282,4222.563999,4239.487076,4248.717845,4229.743486,4223.07682,4210.769128,3525.640939,4215.384512,4205.640923,4226.153743,4168.717847
4223.07682,4222.051179,4199.487077,4219.487076,4231.794768,4245.640922,4228.205025,4226.153743,4214.871692,3533.333247,4216.922974,4205.128102,4227.692204,4162.05118
4220.512717,4216.922974,4200.512718,4221.025538,4229.743486,4237.435794,4230.256307,4232.820409,4215.897333,3546.66658,4221.538358,4208.205025,4226.666563,4160.512719
4218.974256,4217.948615,4200.512718,4217.435794,4235.897332,4231.794768,4227.179384,4225.128102,4210.256307,3541.025554,4216.410153,4206.666564,4223.58964,4166.666565
4224.102461,4226.666563,4201.538359,4224.102461,4225.128102,4232.820409,4226.153743,4219.487076,4209.743487,3544.615298,4216.922974,4206.666564,4228.205025,4170.256308
4229.743486,4234.358871,4205.128102,4234.871691,4218.461435,4233.33323,4227.692204,4222.051179,4205.640923,3559.999913,4224.102461,4208.205025,4236.410153,4173.846052
4223.58964,4227.179384,4201.538359,4226.666563,4229.743486,4227.692204,4219.999897,4217.948615,4197.948615,3557.948631,4223.07682,4204.615282,4231.281948,4173.333231
4216.410153,4221.538358,4196.922974,4218.974256,4237.435794,4233.84605,4216.410153,4218.974256,4203.589641,3548.205041,4218.974256,4203.589641,4222.563999,4170.769129
4217.435794,4223.07682,4199.487077,4221.025538,4238.461435,4241.538358,4224.102461,4221.538358,4209.743487,3551.281964,4212.307589,4202.564,4222.051179,4170.256308
4217.948615,4221.025538,4201.025538,4218.461435,4231.281948,4223.07682,4223.07682,4219.487076,4206.153743,3564.615297,4202.564,4196.410154,4217.435794,4166.153744
4215.897333,4221.538358,4196.922974,4214.871692,4213.33323,4214.871692,4217.948615,4221.025538,4202.564,3570.769143,4205.128102,4202.051179,4217.948615,4168.205026
4219.487076,4229.230666,4198.461436,4218.974256,4215.897333,4239.487076,4224.615281,4223.58964,4205.128102,3575.384528,4218.461435,4212.307589,4228.717845,4180.512718
4225.128102,4233.84605,4204.615282,4228.205025,4241.025537,4252.820409,4232.820409,4223.07682,4207.179384,3582.051194,4219.999897,4206.666564,4229.743486,4180.512718
4222.563999,4228.717845,4204.102461,4229.230666,4242.563999,4237.948614,4231.794768,4223.58964,4206.153743,3583.589656,4216.922974,4203.589641,4222.563999,4170.769129
4217.435794,4221.538358,4199.999897,4218.461435,4227.692204,4230.256307,4228.205025,4221.538358,4203.07682,3581.025553,4215.897333,4206.666564,4219.999897,4173.846052
4218.974256,4223.58964,4200.512718,4217.948615,4233.33323,4236.922973,4226.666563,4219.999897,4201.538359,3585.128117,4216.922974,4208.205025,4224.102461,4184.615282
4221.025538,4231.281948,4202.051179,4222.051179,4236.410153,4235.384512,4228.205025,4226.666563,4200.512718,3587.69222,4217.948615,4213.33323,4225.128102,4187.179385
4215.384512,4229.230666,4202.564,4218.974256,4216.410153,4227.179384,4229.743486,4230.769127,4202.564,3589.230681,4214.358871,4214.871692,4225.640922,4183.589641
4214.358871,4220.512717,4203.589641,4222.051179,4207.692205,4223.07682,4228.205025,4230.256307,4207.179384,3601.025553,4213.846051,4208.205025,4225.128102,4182.564
4217.435794,4225.128102,4202.564,4230.256307,4231.794768,4228.205025,4229.743486,4226.666563,4206.153743,3604.615296,4217.948615,4203.07682,4220.512717,4183.589641
4218.974256,4231.281948,4199.999897,4226.153743,4251.281947,4232.820409,4229.230666,4217.435794,4198.974256,3595.897348,4212.82041,4202.051179,4219.999897,4181.025539
4222.051179,4232.820409,4206.153743,4225.640922,4241.025537,4234.871691,4229.743486,4219.999897,4199.999897,3602.564014,4209.743487,4204.615282,4227.179384,4182.564
4226.153743,4230.769127,4213.846051,4234.358871,4236.410153,4246.153742,4242.051178,4233.84605,4209.743487,3619.487091,4224.102461,4215.897333,4232.820409,4195.897333
4221.025538,4221.025538,4206.666564,4226.153743,4231.794768,4249.743486,4245.128101,4234.871691,4213.846051,3620.512732,4229.230666,4218.974256,4232.820409,4200.512718
4217.435794,4218.461435,4202.051179,4218.461435,4210.256307,4238.974255,4235.897332,4229.230666,4208.205025,3623.076834,4221.538358,4214.871692,4230.769127,4194.358872
4226.666563,4229.230666,4212.307589,4231.281948,4214.358871,4237.435794,4236.922973,4231.794768,4203.589641,3637.948629,4221.538358,4215.384512,4232.307589,4197.435795
4231.794768,4235.897332,4214.358871,4234.358871,4239.999896,4239.487076,4239.487076,4230.256307,4203.589641,3632.307603,4220.512717,4218.974256,4232.307589,4205.128102
4224.102461,4227.692204,4209.230666,4218.461435,4237.948614,4232.820409,4230.769127,4221.025538,4201.538359,3618.97427,4217.435794,4218.974256,4229.230666,4202.564
4216.922974,4219.999897,4208.205025,4213.33323,4222.051179,4230.769127,4227.692204,4218.974256,4198.461436,3628.205039,4216.410153,4213.846051,4223.58964,4196.922974
4221.025538,4223.07682,4207.692205,4222.051179,4224.615281,4228.717845,4227.179384,4218.974256,4198.461436,3633.333244,4215.897333,4211.281948,4225.128102,4198.974256
4224.615281,4228.205025,4204.615282,4221.538358,4226.666563,4217.435794,4218.974256,4214.358871,4197.435795,3626.153757,4217.435794,4216.922974,4229.230666,4201.538359
4223.07682,4229.743486,4207.692205,4216.922974,4215.384512,4222.563999,4222.563999,4218.974256,4197.948615,3636.922988,4218.974256,4219.999897,4227.692204,4205.640923
4223.58964,4229.230666,4212.82041,4218.974256,4213.33323,4237.948614,4234.358871,4229.230666,4202.564,3653.846064,4221.538358,4214.871692,4228.205025,4203.07682
4223.07682,4230.769127,4212.82041,4222.051179,4226.153743,4237.435794,4233.84605,4231.281948,4204.615282,3655.897346,4224.102461,4213.33323,4231.281948,4202.051179
4223.58964,4231.794768,4217.435794,4222.563999,4237.948614,4235.897332,4232.820409,4232.307589,4203.589641,3658.461449,4226.153743,4217.948615,4235.384512,4208.205025
4219.487076,4229.743486,4213.33323,4217.948615,4231.794768,4229.743486,4229.743486,4225.640922,4201.025538,3659.999911,4217.948615,4215.897333,4232.820409,4206.666564
4213.33323,4224.615281,4203.07682,4211.281948,4221.025538,4219.999897,4216.922974,4215.897333,4196.922974,3657.435808,4212.82041,4209.743487,4225.128102,4200.512718
4214.871692,4218.461435,4206.666564,4210.769128,4220.512717,4225.128102,4217.435794,4221.538358,4195.384513,3656.410167,4220.512717,4212.307589,4224.615281,4202.564
4216.922974,4217.435794,4214.358871,4213.846051,4211.794769,4227.179384,4228.717845,4229.230666,4197.948615,3654.358885,4222.051179,4216.922974,4227.179384,4204.615282
4215.897333,4218.461435,4212.307589,4213.846051,4202.564,4215.384512,4224.615281,4225.640922,4198.974256,3658.461449,4216.410153,4212.82041,4228.717845,4206.153743
4214.871692,4217.948615,4210.256307,4212.82041,4213.846051,4219.487076,4217.435794,4224.615281,4198.974256,3674.358885,4216.410153,4208.717846,4228.717845,4212.307589
4217.948615,4217.435794,4215.897333,4209.743487,4229.230666,4229.230666,4225.128102,4230.256307,4199.999897,3678.974269,4218.461435,4212.82041,4225.128102,4216.922974
4217.435794,4217.435794,4217.435794,4211.281948,4228.205025,4223.07682,4231.281948,4229.743486,4199.999897,3673.333244,4215.384512,4216.410153,4222.051179,4214.871692
4213.33323,4217.435794,4216.922974,4216.410153,4221.538358,4222.051179,4228.205025,4222.563999,4196.922974,3676.922987,4216.410153,4216.922974,4226.666563,4214.871692
4210.769128,4217.435794,4224.615281,4210.769128,4221.538358,4232.307589,4226.153743,4218.461435,4193.333231,3685.128115,4222.051179,4216.410153,4227.692204,4212.307589
4216.922974,4217.435794,4230.256307,4207.179384,4213.846051,4227.179384,4221.538358,4219.999897,4193.333231,3685.640936,4219.487076,4217.948615,4221.538358,4212.307589
4223.07682,4216.410153,4224.615281,4214.871692,4196.410154,4215.897333,4214.358871,4218.461435,4192.82041,3682.564013,4216.410153,4217.948615,4218.974256,4217.435794
4213.846051,4210.256307,4214.358871,4212.82041,4199.487077,4219.999897,4218.461435,4217.435794,4194.358872,3687.692218,4216.922974,4212.307589,4216.922974,4213.33323
4209.230666,4206.666564,4217.948615,4203.07682,4223.58964,4226.153743,4225.640922,4226.153743,4196.922974,3699.487089,4216.410153,4210.769128,4216.410153,4206.153743
4221.538358,4214.358871,4226.666563,4211.281948,4232.820409,4222.563999,4219.999897,4225.128102,4192.82041,3702.051192,4215.897333,4216.410153,4217.435794,4213.33323
4224.615281,4218.461435,4223.07682,4216.410153,4223.07682,4221.025538,4214.358871,4215.897333,4186.153744,3698.461448,4214.871692,4217.948615,4215.384512,4222.051179
4209.743487,4210.769128,4214.871692,4205.640923,4222.563999,4223.58964,4220.512717,4225.640922,4187.692205,3702.051192,4213.33323,4213.846051,4214.871692,4210.769128
4207.179384,4211.794769,4217.948615,4205.640923,4218.974256,4220.512717,4221.025538,4232.820409,4192.30759,3705.128115,4213.846051,4212.307589,4215.384512,4201.538359
4224.102461,4219.999897,4226.666563,4216.922974,4202.051179,4215.897333,4212.82041,4219.487076,4190.256308,3703.589653,4217.948615,4215.384512,4216.922974,4214.358871
4228.717845,4216.410153,4224.615281,4217.435794,4204.102461,4212.82041,4212.307589,4212.82041,4186.666564,3704.615294,4217.435794,4214.871692,4218.461435,4222.563999
4219.487076,4212.82041,4221.538358,4208.205025,4221.538358,4217.948615,4218.974256,4221.538358,4187.692205,3710.76914,4219.487076,4213.846051,4219.999897,4219.487076
4214.871692,4216.410153,4222.051179,4201.025538,4221.538358,4217.435794,4217.948615,4219.999897,4185.640923,3717.948627,4218.461435,4213.33323,4217.435794,4216.410153
4217.948615,4215.384512,4219.999897,4204.615282,4210.769128,4205.128102,4209.230666,4210.256307,4181.538359,3721.538371,4205.128102,4210.769128,4211.794769,4213.846051
4228.717845,4217.435794,4230.769127,4215.897333,4217.948615,4212.307589,4213.846051,4219.999897,4190.769128,3724.615294,4207.692205,4218.461435,4218.974256,4220.512717
4238.461435,4227.692204,4249.230665,4218.974256,4221.025538,4236.410153,4229.230666,4237.435794,4202.564,3735.897345,4238.974255,4234.871691,4233.33323,4237.435794
4231.794768,4225.640922,4245.640922,4205.640923,4199.487077,4226.666563,4225.640922,4229.743486,4190.256308,3734.871704,4241.538358,4232.307589,4230.769127,4237.435794
4211.794769,4210.769128,4223.07682,4195.897333,4199.999897,4207.692205,4211.281948,4212.82041,4178.974257,3717.435807,4203.07682,4211.281948,4212.307589,4215.897333
4208.717846,4210.256307,4219.487076,4199.999897,4224.102461,4225.128102,4219.487076,4218.974256,4193.846051,3723.589653,4195.897333,4206.666564,4210.769128,4208.717846
4228.205025,4223.07682,4236.922973,4207.179384,4227.179384,4237.948614,4232.307589,4233.84605,4203.589641,3747.692216,4223.58964,4224.102461,4226.666563,4225.640922
4237.435794,4225.640922,4241.538358,4207.179384,4215.384512,4218.974256,4223.58964,4232.820409,4192.30759,3751.28196,4228.717845,4232.820409,4229.743486,4236.410153
4216.922974,4214.871692,4219.999897,4197.435795,4208.717846,4207.179384,4212.82041,4219.999897,4186.153744,3737.435806,4209.743487,4214.871692,4215.897333,4223.07682
4197.948615,4208.205025,4205.640923,4188.717846,4210.769128,4217.948615,4213.846051,4211.794769,4187.179385,3736.410165,4197.435795,4194.358872,4206.153743,4206.153743
4212.307589,4215.384512,4223.07682,4191.794769,4215.897333,4227.692204,4216.922974,4219.487076,4186.153744,3752.820421,4206.666564,4208.717846,4212.307589,4210.769128
4237.948614,4228.717845,4241.538358,4202.051179,4208.205025,4224.102461,4217.948615,4226.153743,4189.230667,3758.974267,4222.051179,4232.820409,4221.538358,4227.692204
4241.538358,4231.794768,4236.922973,4204.102461,4199.487077,4215.897333,4214.358871,4218.461435,4192.82041,3747.692216,4219.999897,4228.717845,4221.025538,4233.33323
4224.102461,4219.999897,4222.563999,4194.358872,4213.33323,4216.922974,4216.922974,4214.871692,4190.256308,3748.717857,4205.128102,4212.307589,4213.846051,4222.051179
4213.846051,4210.769128,4215.897333,4187.692205,4219.999897,4227.692204,4225.640922,4226.666563,4188.717846,3761.53837,4206.153743,4211.281948,4210.256307,4212.82041
4223.58964,4218.461435,4222.051179,4193.333231,4211.794769,4232.307589,4226.666563,4230.769127,4191.794769,3764.102472,4221.538358,4224.102461,4217.435794,4225.640922
4236.410153,4230.769127,4228.717845,4198.461436,4223.58964,4228.717845,4217.435794,4225.128102,4193.846051,3770.256318,4230.256307,4235.384512,4230.256307,4246.153742
4230.256307,4229.743486,4225.128102,4197.948615,4227.692204,4227.179384,4218.974256,4230.256307,4199.999897,3788.205036,4232.307589,4233.84605,4237.948614,4249.230665
4217.948615,4222.563999,4221.538358,4198.974256,4202.564,4224.102461,4226.666563,4234.358871,4202.564,3794.358882,4229.230666,4223.58964,4233.33323,4236.922973
4216.410153,4217.435794,4220.512717,4195.384513,4193.333231,4214.358871,4223.07682,4222.051179,4190.769128,3778.461446,4213.846051,4218.461435,4217.435794,4225.640922
4222.563999,4216.410153,4224.102461,4185.128103,4212.82041,4213.33323,4215.897333,4211.794769,4179.999898,3760.512729,4208.717846,4226.153743,4211.794769,4232.307589
4228.205025,4223.58964,4230.769127,4189.230667,4226.666563,4219.999897,4214.871692,4217.948615,4184.615282,3771.281959,4226.666563,4235.897332,4225.128102,4248.205024
4223.07682,4223.58964,4226.666563,4199.999897,4224.102461,4215.384512,4215.384512,4218.974256,4189.230667,3794.871702,4230.256307,4230.256307,4229.743486,4248.717845
4216.922974,4215.897333,4221.538358,4200.512718,4224.615281,4216.410153,4218.974256,4216.410153,4185.640923,3798.974266,4214.871692,4221.538358,4217.948615,4234.871691
4225.128102,4220.512717,4232.307589,4198.461436,4226.666563,4221.025538,4219.999897,4218.461435,4181.025539,3790.256318,4212.307589,4227.179384,4212.82041,4229.230666
4240.512717,4230.769127,4241.538358,4205.640923,4209.230666,4218.974256,4216.922974,4218.974256,4179.999898,3789.230677,4217.948615,4234.358871,4216.410153,4243.076819
4239.999896,4233.84605,4235.384512,4210.769128,4199.487077,4222.051179,4222.563999,4223.58964,4184.615282,3794.871702,4218.974256,4231.794768,4219.487076,4250.256306
4224.102461,4226.153743,4222.563999,4204.615282,4214.358871,4228.717845,4230.769127,4229.743486,4190.769128,3796.922984,4218.461435,4225.640922,4217.948615,4238.461435
4218.461435,4218.461435,4218.461435,4197.435795,4229.230666,4232.307589,4230.769127,4227.692204,4195.384513,3799.999907,4216.922974,4227.179384,4216.922974,4233.84605
4225.128102,4222.051179,4225.128102,4203.07682,4228.205025,4225.640922,4228.205025,4227.179384,4196.410154,3810.256317,4219.487076,4232.307589,4222.051179,4245.640922
4231.794768,4230.256307,4230.769127,4213.33323,4228.717845,4218.461435,4224.615281,4228.717845,4191.281949,3817.948625,4225.640922,4232.307589,4227.179384,4251.794768
4232.307589,4230.769127,4228.205025,4214.871692,4230.769127,4219.999897,4221.538358,4219.999897,4184.102462,3806.153753,4221.025538,4227.692204,4219.999897,4244.10246
4228.717845,4227.692204,4224.615281,4213.846051,4217.948615,4222.051179,4226.153743,4215.384512,4181.538359,3796.410164,4212.82041,4224.615281,4213.846051,4238.974255
4228.717845,4230.256307,4225.640922,4213.846051,4210.769128,4222.563999,4231.794768,4227.179384,4187.692205,3814.358881,4216.922974,4229.230666,4218.461435,4245.640922
4236.410153,4237.435794,4235.384512,4218.461435,4232.307589,4234.358871,4232.307589,4237.435794,4199.487077,3841.025547,4236.410153,4243.58964,4231.281948,4260.512716
4242.563999,4248.205024,4249.743486,4228.717845,4254.35887,4246.153742,4233.84605,4237.948614,4199.487077,3851.794778,4253.84605,4253.84605,4247.179383,4271.794767
4241.538358,4245.128101,4245.128101,4229.743486,4241.025537,4236.922973,4232.820409,4231.794768,4188.717846,3842.564009,4239.487076,4246.666563,4243.076819,4265.128101
4242.563999,4234.871691,4235.384512,4222.563999,4228.717845,4231.794768,4229.743486,4226.153743,4187.179385,3830.769137,4221.538358,4241.025537,4228.205025,4257.948614
4248.205024,4239.487076,4242.563999,4226.666563,4239.487076,4237.435794,4231.281948,4230.256307,4194.871692,3843.076829,4236.922973,4247.179383,4237.435794,4263.076819
4248.205024,4247.179383,4243.076819,4233.33323,4229.230666,4232.307589,4232.307589,4233.33323,4194.871692,3854.35888,4252.307588,4252.820409,4250.769127,4269.230665
4242.051178,4242.563999,4232.307589,4227.692204,4214.358871,4231.794768,4232.820409,4231.281948,4191.281949,3848.205034,4243.076819,4246.666563,4240.512717,4264.10246
4235.897332,4234.358871,4230.256307,4219.487076,4230.256307,4238.974255,4233.84605,4230.256307,4188.717846,3852.820419,4230.769127,4235.897332,4229.230666,4252.307588
4231.281948,4232.307589,4233.84605,4216.410153,4243.076819,4226.666563,4231.794768,4229.743486,4186.666564,3854.871701,4226.666563,4230.769127,4231.794768,4248.205024
4232.307589,4232.820409,4232.820409,4218.974256,4230.769127,4214.871692,4227.179384,4227.692204,4187.692205,3842.564009,4223.58964,4233.33323,4230.769127,4250.769127
4233.84605,4232.820409,4229.230666,4223.58964,4226.666563,4230.769127,4228.205025,4229.230666,4191.281949,3846.153752,4224.102461,4232.307589,4229.743486,4252.307588
4231.281948,4234.871691,4226.153743,4225.128102,4227.179384,4241.025537,4235.897332,4229.230666,4192.30759,3861.538367,4227.692204,4227.692204,4233.84605,4247.692204
4229.743486,4232.307589,4228.717845,4225.128102,4210.769128,4227.692204,4236.410153,4227.692204,4194.871692,3855.897342,4229.230666,4234.358871,4230.256307,4247.179383
4230.769127,4229.230666,4233.84605,4223.58964,4213.846051,4230.256307,4233.33323,4239.487076,4198.974256,3859.487085,4235.384512,4246.666563,4232.820409,4257.948614
4229.230666,4229.743486,4224.102461,4217.948615,4237.435794,4249.230665,4242.563999,4251.794768,4203.589641,3885.12811,4243.58964,4241.538358,4245.128101,4261.025537
4222.051179,4231.281948,4213.33323,4219.999897,4240.512717,4247.692204,4247.179383,4243.076819,4202.564,3892.307597,4242.051178,4227.692204,4242.563999,4249.743486
4219.487076,4230.769127,4219.487076,4225.640922,4227.692204,4234.871691,4234.871691,4229.743486,4193.333231,3876.922982,4228.205025,4227.179384,4227.179384,4242.563999
4221.538358,4229.743486,4223.07682,4217.435794,4223.07682,4230.769127,4228.717845,4228.717845,4193.333231,3874.8717,4225.640922,4232.820409,4228.717845,4248.205024
4223.07682,4230.769127,4219.487076,4213.33323,4214.358871,4230.769127,4233.33323,4233.84605,4196.922974,3881.538367,4234.871691,4232.307589,4240.512717,4253.333229
4222.051179,4231.794768,4223.07682,4222.051179,4212.82041,4232.307589,4232.307589,4233.84605,4188.205026,3871.281957,4227.692204,4230.769127,4235.897332,4250.769127
4219.487076,4228.717845,4230.769127,4218.461435,4229.743486,4229.743486,4231.794768,4231.794768,4186.666564,3865.128111,4217.948615,4232.307589,4226.153743,4246.153742
4223.58964,4227.179384,4229.743486,4216.922974,4236.922973,4230.256307,4236.922973,4234.358871,4199.487077,3888.717854,4225.128102,4238.461435,4227.692204,4249.230665
4230.769127,4233.33323,4227.179384,4231.281948,4227.179384,4232.820409,4236.410153,4235.384512,4196.922974,3901.538366,4234.358871,4244.10246,4233.33323,4262.051178
4231.794768,4233.33323,4229.743486,4231.281948,4224.615281,4224.102461,4232.307589,4228.205025,4182.05118,3885.12811,4233.84605,4244.10246,4232.820409,4264.10246
4231.794768,4224.102461,4232.820409,4218.461435,4223.58964,4218.974256,4233.33323,4225.128102,4183.589641,3885.640931,4232.820409,4244.615281,4230.256307,4261.025537
4233.33323,4218.974256,4232.820409,4226.666563,4209.743487,4221.538358,4233.84605,4229.743486,4189.230667,3905.12811,4236.922973,4249.230665,4230.256307,4271.794767
4235.384512,4214.871692,4233.84605,4238.461435,4205.640923,4225.128102,4231.281948,4231.281948,4186.666564,3902.051187,4238.974255,4252.307588,4232.820409,4278.461434
4232.820409,4206.153743,4230.769127,4229.230666,4224.615281,4233.33323,4231.281948,4229.743486,4186.666564,3886.666572,4231.281948,4244.615281,4229.743486,4267.179383
4226.666563,4199.487077,4219.487076,4215.897333,4235.384512,4238.461435,4233.84605,4228.717845,4188.205026,3891.281956,4222.051179,4230.769127,4221.538358,4252.307588
4224.102461,4203.07682,4216.922974,4219.487076,4227.179384,4231.794768,4230.256307,4222.051179,4188.717846,3907.692212,4224.102461,4231.281948,4222.051179,4254.35887
4231.281948,4211.794769,4228.205025,4230.256307,4224.615281,4229.743486,4225.128102,4218.461435,4192.82041,3913.846058,4234.358871,4247.179383,4232.820409,4269.743485
4235.897332,4214.358871,4231.794768,4230.769127,4216.410153,4230.769127,4226.153743,4223.07682,4194.871692,3909.230674,4238.974255,4251.281947,4236.922973,4275.384511
4229.743486,4211.281948,4225.128102,4227.179384,4201.538359,4221.538358,4231.281948,4228.717845,4188.205026,3904.102469,4234.871691,4237.435794,4230.769127,4263.589639
4228.205025,4212.307589,4222.563999,4232.307589,4216.922974,4222.563999,4235.384512,4231.794768,4185.128103,3906.153751,4230.256307,4229.743486,4228.205025,4255.384511
4228.205025,4216.922974,4218.461435,4235.384512,4238.974255,4235.897332,4231.794768,4231.794768,4191.794769,3912.820417,4229.230666,4231.281948,4231.281948,4258.974255
4224.615281,4212.307589,4216.410153,4230.769127,4236.410153,4232.307589,4228.205025,4229.743486,4192.82041,3916.922981,4230.256307,4234.358871,4232.820409,4259.999896
4222.563999,4202.564,4225.128102,4229.230666,4231.794768,4219.999897,4232.307589,4232.307589,4188.205026,3926.666571,4232.820409,4236.922973,4233.84605,4262.051178
4221.538358,4196.922974,4226.666563,4229.743486,4223.07682,4221.025538,4236.410153,4233.33323,4188.717846,3930.256314,4232.820409,4234.871691,4231.794768,4263.076819
4217.435794,4197.948615,4216.922974,4231.281948,4210.256307,4230.769127,4235.384512,4232.307589,4186.153744,3917.948622,4226.666563,4229.743486,4221.538358,4254.35887
4216.410153,4201.025538,4216.410153,4231.794768,4219.999897,4234.358871,4233.33323,4232.820409,4183.589641,3907.179392,4213.846051,4229.230666,4212.307589,4245.128101
4220.512717,4202.051179,4223.07682,4234.358871,4239.487076,4225.640922,4229.230666,4233.84605,4187.692205,3919.999904,4213.33323,4231.281948,4218.461435,4247.179383
4224.615281,4197.435795,4222.051179,4234.358871,4233.84605,4215.384512,4227.692204,4231.794768,4188.717846,3933.846058,4229.743486,4235.897332,4231.794768,4258.974255
4225.640922,4190.256308,4222.051179,4227.179384,4217.948615,4223.58964,4233.84605,4229.743486,4186.153744,3923.589648,4236.410153,4241.025537,4232.307589,4264.61528
4223.07682,4191.794769,4225.640922,4220.512717,4219.999897,4232.820409,4234.358871,4229.230666,4186.153744,3915.89734,4219.999897,4237.435794,4221.025538,4258.974255
4224.615281,4199.999897,4218.461435,4225.128102,4224.102461,4222.051179,4228.205025,4229.743486,4186.153744,3926.666571,4211.794769,4230.256307,4216.922974,4256.922973
4232.307589,4204.102461,4213.846051,4241.538358,4217.435794,4220.512717,4229.743486,4231.281948,4189.743487,3935.89734,4226.666563,4229.743486,4229.230666,4262.051178
4236.922973,4202.051179,4226.153743,4247.179383,4216.922974,4228.717845,4233.33323,4233.33323,4196.410154,3938.461442,4233.33323,4238.974255,4233.84605,4265.640921
4236.410153,4202.564,4232.820409,4234.871691,4237.435794,4221.538358,4231.794768,4232.307589,4193.333231,3941.538365,4225.128102,4249.230665,4227.692204,4267.179383
4235.897332,4206.666564,4222.563999,4228.717845,4246.153742,4221.025538,4232.307589,4228.717845,4185.128103,3937.948622,4225.640922,4246.666563,4223.07682,4266.153742
4236.410153,4206.666564,4216.922974,4235.897332,4201.025538,4234.358871,4235.384512,4226.666563,4185.640923,3939.487083,4233.84605,4234.358871,4225.128102,4262.051178
4236.922973,4204.615282,4222.051179,4237.948614,4147.692206,4229.230666,4233.33323,4226.666563,4187.692205,3952.307596,4233.84605,4233.33323,4224.615281,4262.051178
4232.307589,4206.153743,4222.563999,4232.307589,4139.487078,4216.410153,4228.205025,4219.487076,4185.640923,3949.230673,4226.666563,4237.435794,4222.563999,4264.61528
4224.615281,4203.07682,4216.922974,4230.769127,4141.02554,4220.512717,4227.692204,4213.846051,4184.615282,3936.41016,4221.025538,4231.794768,4221.538358,4262.563998
