AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4235.897332,4221.538358,4227.692204,4222.563999,4244.10246,4231.794768,4230.769127,4228.205025,4241.025537,4228.205025,4237.948614,4237.948614,4245.640922,4229.230666
4242.051178,4227.692204,4235.384512,4224.102461,4237.435794,4229.743486,4233.33323,4231.281948,4241.025537,4239.487076,4242.563999,4241.538358,4248.717845,4243.076819
4247.179383,4231.281948,4241.025537,4224.615281,4238.974255,4233.33323,4233.84605,4231.794768,4243.58964,4238.974255,4244.615281,4245.128101,4251.281947,4253.333229
4243.076819,4226.666563,4234.871691,4222.051179,4241.025537,4232.820409,4236.922973,4233.84605,4242.051178,4235.384512,4239.999896,4242.051178,4248.205024,4243.076819
4233.84605,4216.922974,4226.153743,4215.897333,4239.487076,4231.281948,4236.410153,4233.84605,4235.384512,4234.871691,4232.307589,4230.769127,4240.512717,4226.153743
4232.820409,4216.922974,4226.666563,4216.922974,4242.563999,4237.435794,4237.435794,4235.384512,4237.948614,4231.281948,4236.410153,4230.256307,4240.512717,4228.205025
4232.820409,4215.384512,4223.58964,4215.384512,4232.307589,4234.358871,4231.281948,4232.820409,4239.487076,4222.051179,4236.922973,4233.84605,4243.076819,4230.256307
4232.307589,4214.358871,4224.102461,4213.33323,4227.692204,4228.717845,4227.692204,4231.281948,4237.948614,4226.153743,4231.281948,4232.820409,4242.051178,4227.692204
4230.256307,4215.384512,4230.769127,4213.846051,4235.897332,4228.717845,4229.230666,4229.743486,4234.358871,4229.743486,4230.256307,4230.256307,4238.461435,4224.615281
4235.384512,4222.051179,4234.871691,4218.974256,4244.10246,4231.794768,4235.384512,4231.281948,4237.435794,4228.205025,4239.999896,4239.999896,4243.076819,4230.769127
4237.435794,4221.025538,4231.794768,4219.487076,4238.974255,4228.717845,4235.384512,4230.769127,4241.025537,4228.717845,4242.051178,4244.10246,4246.666563,4239.487076
4234.358871,4218.461435,4234.871691,4219.487076,4234.358871,4228.717845,4235.897332,4230.769127,4241.025537,4236.410153,4237.435794,4238.974255,4242.563999,4240.512717
4229.230666,4217.435794,4232.307589,4216.410153,4232.820409,4229.743486,4233.84605,4231.794768,4236.922973,4230.769127,4235.897332,4235.897332,4236.410153,4227.692204
4224.615281,4214.871692,4222.563999,4213.846051,4232.820409,4227.692204,4228.205025,4227.179384,4230.256307,4216.410153,4233.84605,4232.820409,4237.435794,4217.948615
4220.512717,4205.640923,4218.974256,4209.230666,4240.512717,4225.128102,4224.102461,4218.974256,4226.666563,4216.922974,4227.179384,4229.230666,4239.487076,4215.384512
4217.948615,4199.487077,4224.102461,4207.179384,4238.461435,4227.179384,4226.666563,4217.948615,4226.153743,4225.128102,4225.128102,4229.743486,4232.307589,4212.307589
4223.58964,4210.256307,4229.230666,4217.435794,4227.179384,4228.717845,4227.179384,4223.07682,4228.717845,4225.640922,4230.769127,4235.897332,4230.769127,4218.974256
4227.179384,4216.410153,4225.640922,4218.974256,4221.025538,4223.07682,4216.922974,4219.487076,4227.692204,4219.999897,4234.871691,4236.410153,4238.461435,4227.179384
4226.153743,4207.692205,4224.102461,4210.769128,4223.58964,4219.487076,4211.281948,4217.435794,4229.743486,4222.051179,4238.461435,4232.307589,4243.076819,4228.717845
4229.230666,4209.230666,4226.666563,4215.384512,4230.769127,4224.102461,4213.846051,4223.07682,4231.794768,4224.102461,4237.435794,4227.692204,4237.948614,4227.692204
4241.538358,4234.358871,4234.358871,4231.794768,4244.615281,4230.256307,4223.58964,4226.666563,4235.384512,4229.230666,4237.948614,4227.692204,4238.974255,4232.307589
4240.512717,4237.948614,4229.230666,4225.640922,4246.153742,4225.128102,4218.461435,4220.512717,4230.256307,4222.051179,4232.307589,4216.922974,4238.461435,4227.692204
4239.487076,4230.769127,4228.205025,4222.563999,4231.281948,4223.58964,4214.871692,4218.974256,4226.666563,4213.33323,4228.717845,4214.871692,4235.897332,4228.205025
4240.512717,4231.281948,4231.281948,4230.769127,4215.384512,4225.128102,4215.897333,4220.512717,4227.179384,4210.769128,4228.205025,4218.461435,4230.769127,4230.769127
4232.820409,4228.205025,4225.640922,4224.615281,4228.717845,4224.615281,4220.512717,4218.974256,4230.769127,4215.897333,4232.307589,4215.384512,4230.769127,4222.563999
4220.512717,4214.871692,4212.82041,4207.692205,4245.128101,4222.051179,4220.512717,4212.82041,4229.230666,4219.487076,4233.33323,4207.692205,4231.794768,4212.307589
4228.717845,4222.563999,4220.512717,4216.922974,4238.974255,4226.153743,4229.743486,4217.948615,4232.820409,4231.794768,4233.84605,4213.846051,4236.410153,4224.615281
4236.410153,4231.281948,4229.743486,4228.717845,4233.33323,4227.692204,4233.33323,4224.615281,4233.84605,4235.384512,4233.84605,4217.948615,4235.897332,4233.84605
4238.461435,4232.820409,4228.205025,4226.666563,4250.256306,4230.256307,4229.230666,4224.615281,4232.307589,4227.179384,4239.999896,4223.58964,4237.435794,4229.230666
4240.512717,4235.384512,4229.230666,4222.563999,4245.640922,4227.692204,4223.07682,4225.128102,4228.717845,4223.07682,4241.025537,4233.84605,4238.974255,4224.615281
4241.025537,4236.410153,4232.307589,4224.102461,4225.128102,4223.07682,4220.512717,4228.717845,4224.615281,4225.128102,4235.897332,4232.820409,4234.358871,4230.256307
4242.563999,4237.948614,4234.871691,4227.179384,4233.33323,4228.205025,4225.128102,4229.743486,4228.205025,4229.230666,4236.922973,4219.487076,4234.358871,4235.384512
4244.10246,4237.948614,4236.922973,4230.256307,4237.435794,4231.281948,4231.794768,4229.743486,4234.871691,4231.281948,4239.999896,4200.512718,4236.922973,4233.33323
4238.974255,4232.307589,4230.769127,4226.666563,4229.230666,4223.07682,4227.179384,4229.743486,4231.794768,4228.205025,4234.358871,4180.512718,4233.84605,4227.692204
4237.948614,4233.84605,4229.743486,4226.153743,4243.58964,4225.640922,4225.640922,4230.256307,4230.769127,4235.384512,4233.33323,4173.846052,4234.871691,4226.666563
4249.743486,4246.153742,4247.692204,4238.461435,4256.410152,4235.384512,4237.948614,4233.33323,4233.33323,4246.153742,4238.974255,4184.615282,4242.563999,4238.461435
4249.230665,4242.051178,4250.256306,4236.410153,4242.051178,4229.743486,4235.897332,4225.640922,4223.58964,4224.615281,4231.794768,4179.999898,4238.461435,4238.974255
4243.58964,4235.384512,4240.512717,4228.717845,4231.794768,4224.615281,4229.743486,4218.974256,4224.102461,4213.33323,4228.205025,4176.410154,4234.871691,4229.230666
4246.153742,4241.025537,4237.435794,4230.769127,4236.410153,4227.692204,4233.84605,4222.051179,4230.769127,4224.102461,4232.307589,4181.538359,4237.948614,4227.179384
4250.256306,4247.692204,4240.512717,4234.358871,4249.230665,4228.717845,4241.538358,4225.640922,4228.205025,4228.205025,4236.922973,4184.102462,4242.563999,4241.025537
4244.615281,4242.051178,4239.487076,4227.692204,4251.794768,4224.615281,4233.33323,4221.025538,4223.07682,4220.512717,4231.281948,4184.102462,4237.948614,4238.974255
4241.538358,4237.435794,4236.410153,4224.615281,4244.10246,4222.563999,4225.128102,4221.538358,4227.179384,4216.410153,4227.692204,4189.743487,4231.281948,4223.58964
4231.794768,4230.769127,4221.538358,4219.487076,4231.281948,4218.974256,4216.922974,4219.487076,4225.128102,4204.102461,4223.07682,4181.025539,4225.640922,4214.358871
4228.205025,4233.84605,4218.461435,4221.025538,4226.153743,4220.512717,4221.538358,4219.487076,4228.205025,4209.230666,4225.640922,4186.153744,4231.281948,4216.410153
4234.871691,4241.025537,4224.102461,4224.102461,4215.897333,4219.999897,4225.128102,4221.538358,4236.922973,4225.640922,4228.205025,4203.07682,4231.794768,4214.871692
4233.84605,4240.512717,4224.102461,4225.128102,4224.102461,4218.461435,4223.58964,4223.58964,4241.025537,4226.153743,4231.281948,4206.666564,4228.205025,4221.025538
4228.717845,4239.487076,4221.538358,4225.640922,4246.666563,4220.512717,4223.07682,4223.58964,4242.051178,4224.102461,4234.358871,4209.743487,4231.794768,4229.230666
4239.487076,4248.717845,4228.205025,4232.820409,4251.794768,4225.640922,4227.692204,4228.205025,4247.179383,4230.769127,4240.512717,4230.769127,4243.076819,4234.871691
4237.948614,4240.512717,4230.256307,4230.256307,4236.922973,4226.153743,4233.33323,4232.307589,4250.769127,4229.743486,4242.051178,4239.999896,4246.153742,4230.769127
4229.743486,4233.33323,4229.230666,4232.307589,4225.640922,4225.640922,4241.538358,4233.84605,4251.794768,4234.871691,4240.512717,4235.897332,4238.461435,4222.563999
4243.076819,4251.281947,4229.743486,4244.10246,4227.692204,4222.051179,4239.487076,4231.281948,4249.230665,4238.974255,4235.384512,4234.871691,4233.84605,4226.153743
4252.820409,4263.589639,4228.205025,4242.051178,4239.487076,4219.999897,4227.179384,4224.102461,4242.051178,4225.640922,4225.128102,4229.230666,4233.84605,4235.384512
4249.743486,4261.025537,4231.281948,4235.897332,4237.948614,4218.461435,4222.051179,4222.563999,4236.410153,4216.410153,4221.025538,4227.179384,4224.615281,4235.897332
4252.820409,4264.61528,4234.871691,4241.538358,4225.640922,4213.33323,4218.461435,4220.512717,4232.820409,4215.384512,4219.999897,4232.820409,4211.281948,4225.640922
4258.461434,4275.384511,4231.794768,4246.153742,4234.358871,4209.230666,4209.743487,4214.358871,4226.666563,4209.743487,4215.897333,4236.922973,4209.230666,4224.102461
4249.743486,4274.87169,4225.128102,4238.461435,4238.974255,4209.230666,4199.999897,4207.179384,4218.974256,4197.948615,4208.205025,4226.153743,4203.589641,4217.948615
4245.640922,4277.948613,4227.179384,4243.076819,4227.179384,4212.82041,4202.564,4211.281948,4219.999897,4203.589641,4206.666564,4221.025538,4194.358872,4209.743487
4241.538358,4272.307588,4225.640922,4242.051178,4225.128102,4209.743487,4206.666564,4211.794769,4217.435794,4199.999897,4198.974256,4219.487076,4188.717846,4196.922974
4236.922973,4263.589639,4223.07682,4230.769127,4237.435794,4208.717846,4215.384512,4209.230666,4213.33323,4186.153744,4197.948615,4216.922974,4189.743487,4199.487077
4227.692204,4254.35887,4216.922974,4222.563999,4228.205025,4207.179384,4215.897333,4207.692205,4210.256307,4178.461436,4200.512718,4194.358872,4187.179385,4203.07682
4221.538358,4248.205024,4212.307589,4222.051179,4218.461435,4208.717846,4209.743487,4207.179384,4211.281948,4184.102462,4197.948615,4166.153744,4184.615282,4192.82041
4217.948615,4245.128101,4209.230666,4222.051179,4214.358871,4207.692205,4205.640923,4206.666564,4214.871692,4182.05118,4195.384513,4155.897334,4182.564,4187.179385
4221.538358,4250.256306,4213.33323,4226.666563,4212.82041,4209.230666,4216.922974,4216.410153,4225.640922,4185.640923,4207.692205,4165.640924,4189.743487,4199.999897
4221.025538,4249.743486,4212.307589,4225.128102,4212.307589,4209.230666,4219.487076,4218.974256,4228.205025,4199.487077,4209.743487,4164.102462,4195.384513,4194.871692
4219.999897,4246.153742,4209.743487,4222.051179,4217.948615,4209.230666,4210.769128,4214.871692,4226.666563,4208.205025,4204.102461,4160.512719,4191.281949,4183.589641
4218.974256,4247.179383,4211.794769,4226.666563,4224.615281,4211.794769,4207.179384,4216.410153,4232.820409,4206.153743,4203.589641,4163.589642,4187.179385,4192.30759
4221.538358,4253.84605,4216.922974,4233.33323,4226.666563,4212.307589,4213.33323,4222.563999,4238.974255,4209.743487,4208.717846,4170.769129,4189.743487,4203.07682
4225.640922,4250.256306,4217.948615,4230.769127,4224.102461,4207.692205,4210.769128,4223.07682,4232.820409,4207.692205,4210.769128,4175.384513,4190.256308,4201.538359
4225.640922,4244.10246,4216.410153,4225.640922,4224.102461,4206.666564,4204.102461,4218.974256,4227.692204,4201.025538,4205.640923,4174.871693,4188.205026,4195.384513
4224.615281,4248.717845,4216.410153,4226.666563,4217.948615,4207.179384,4203.589641,4216.922974,4230.256307,4199.487077,4199.487077,4173.333231,4190.256308,4191.794769
4228.205025,4254.35887,4218.974256,4231.281948,4212.307589,4208.717846,4206.153743,4216.922974,4225.640922,4196.922974,4205.128102,4175.897334,4193.333231,4200.512718
4231.281948,4251.794768,4219.487076,4231.794768,4224.615281,4213.33323,4211.281948,4216.922974,4219.487076,4199.487077,4210.769128,4178.461436,4194.358872,4208.717846
4225.128102,4244.615281,4214.358871,4228.717845,4226.153743,4213.33323,4213.33323,4207.692205,4216.922974,4198.461436,4199.487077,4174.871693,4188.205026,4198.461436
4224.615281,4245.640922,4214.358871,4232.307589,4222.563999,4213.33323,4219.999897,4204.615282,4219.487076,4195.897333,4193.846051,4179.487077,4186.666564,4189.743487
4224.102461,4242.563999,4211.281948,4227.692204,4229.743486,4213.33323,4220.512717,4206.153743,4215.384512,4186.666564,4195.897333,4182.564,4185.128103,4188.205026
4224.102461,4243.58964,4212.307589,4224.102461,4238.974255,4212.82041,4222.051179,4209.743487,4216.410153,4182.05118,4204.615282,4186.666564,4187.179385,4195.384513
4228.205025,4247.179383,4214.871692,4225.640922,4234.871691,4212.82041,4224.615281,4214.871692,4225.640922,4187.692205,4210.769128,4193.333231,4191.281949,4206.666564
4231.281948,4249.230665,4218.461435,4228.205025,4232.307589,4214.358871,4224.102461,4218.461435,4232.820409,4203.589641,4207.179384,4197.435795,4189.230667,4206.153743
4226.153743,4244.615281,4216.410153,4228.205025,4222.051179,4211.281948,4214.871692,4214.871692,4229.230666,4205.128102,4201.025538,4196.410154,4185.128103,4190.256308
4235.897332,4253.84605,4227.692204,4240.512717,4229.230666,4216.410153,4226.153743,4222.051179,4235.384512,4206.153743,4213.33323,4207.692205,4196.922974,4205.640923
4239.999896,4258.974255,4229.230666,4239.999896,4247.692204,4219.999897,4234.871691,4226.153743,4241.025537,4210.256307,4216.410153,4209.743487,4200.512718,4217.948615
4227.179384,4249.230665,4212.307589,4226.153743,4241.538358,4215.384512,4222.563999,4217.948615,4236.922973,4213.33323,4206.153743,4202.564,4189.230667,4197.435795
4222.051179,4239.999896,4207.179384,4223.58964,4222.051179,4211.281948,4212.307589,4214.358871,4232.820409,4204.615282,4203.07682,4202.564,4187.692205,4189.230667
4235.384512,4250.256306,4225.640922,4236.922973,4221.538358,4217.948615,4228.205025,4225.128102,4242.051178,4204.615282,4214.358871,4215.897333,4199.999897,4210.256307
4235.897332,4250.769127,4229.230666,4232.820409,4231.281948,4219.999897,4233.84605,4224.615281,4243.58964,4215.384512,4217.948615,4220.512717,4201.538359,4209.743487
4225.128102,4241.025537,4217.435794,4220.512717,4243.076819,4216.922974,4221.025538,4216.922974,4239.999896,4218.974256,4213.846051,4216.410153,4200.512718,4196.410154
4229.743486,4246.153742,4220.512717,4230.256307,4243.58964,4216.410153,4218.974256,4219.999897,4243.076819,4214.871692,4219.487076,4220.512717,4205.640923,4204.615282
4236.410153,4250.769127,4225.128102,4239.999896,4229.743486,4213.846051,4222.051179,4224.615281,4243.58964,4212.82041,4224.102461,4226.153743,4207.179384,4207.179384
4228.205025,4237.948614,4213.846051,4229.230666,4216.922974,4209.743487,4211.794769,4220.512717,4239.487076,4212.307589,4215.384512,4225.128102,4202.564,4198.461436
4222.051179,4230.256307,4208.717846,4223.58964,4220.512717,4210.256307,4207.692205,4216.410153,4234.358871,4201.025538,4208.205025,4222.051179,4199.487077,4206.153743
4228.717845,4237.948614,4218.461435,4231.794768,4235.897332,4218.461435,4223.58964,4220.512717,4236.410153,4198.974256,4215.897333,4230.256307,4202.564,4214.871692
4233.33323,4243.076819,4222.563999,4232.820409,4242.051178,4221.538358,4225.128102,4221.025538,4235.897332,4210.256307,4216.922974,4237.435794,4205.128102,4209.743487
4230.256307,4242.051178,4221.025538,4228.205025,4239.999896,4219.487076,4217.948615,4217.948615,4229.743486,4218.974256,4210.256307,4238.461435,4202.051179,4208.205025
4216.410153,4226.666563,4215.897333,4217.948615,4239.999896,4218.461435,4218.461435,4215.897333,4224.102461,4208.717846,4204.102461,4229.230666,4189.743487,4196.410154
4223.07682,4229.743486,4218.974256,4221.025538,4244.615281,4219.999897,4225.640922,4219.999897,4226.153743,4205.640923,4209.743487,4228.205025,4195.384513,4199.487077
4243.58964,4245.640922,4225.128102,4233.84605,4233.84605,4218.461435,4225.128102,4222.563999,4224.102461,4208.717846,4217.435794,4239.487076,4216.922974,4225.128102
4252.307588,4248.717845,4228.717845,4237.948614,4233.84605,4217.948615,4220.512717,4222.051179,4222.563999,4209.743487,4224.615281,4252.307588,4224.102461,4237.948614
4247.692204,4242.563999,4224.102461,4230.769127,4236.410153,4215.897333,4212.307589,4218.974256,4223.07682,4212.82041,4224.102461,4250.256306,4213.33323,4230.769127
4249.743486,4247.179383,4224.102461,4232.307589,4230.769127,4214.358871,4214.358871,4217.948615,4221.538358,4217.948615,4223.07682,4249.743486,4211.794769,4237.948614
4241.025537,4236.410153,4214.871692,4226.666563,4225.128102,4209.743487,4209.230666,4214.358871,4212.307589,4199.999897,4212.82041,4242.563999,4207.179384,4227.692204
4230.769127,4228.205025,4204.615282,4218.974256,4231.794768,4211.281948,4204.102461,4214.358871,4214.358871,4195.384513,4206.666564,4234.358871,4201.025538,4210.769128
4229.743486,4234.358871,4206.153743,4219.487076,4233.33323,4215.897333,4210.769128,4217.948615,4220.512717,4213.33323,4210.769128,4232.820409,4204.615282,4215.384512
4234.358871,4236.410153,4215.384512,4226.666563,4230.256307,4220.512717,4223.07682,4223.58964,4224.615281,4220.512717,4220.512717,4240.512717,4210.256307,4218.461435
4238.974255,4232.820409,4216.410153,4226.153743,4237.435794,4218.974256,4222.051179,4225.128102,4228.205025,4213.846051,4218.974256,4242.051178,4208.205025,4214.358871
4234.871691,4232.820409,4209.743487,4218.974256,4241.538358,4214.871692,4214.871692,4220.512717,4224.615281,4209.743487,4208.717846,4231.794768,4203.589641,4212.307589
4224.102461,4231.794768,4206.666564,4214.871692,4238.461435,4214.871692,4209.743487,4213.846051,4215.384512,4207.179384,4206.666564,4221.538358,4201.538359,4202.564
4224.615281,4229.743486,4209.743487,4215.897333,4239.999896,4217.435794,4211.794769,4211.794769,4214.358871,4204.102461,4212.82041,4223.07682,4203.07682,4202.051179
4230.256307,4229.230666,4214.358871,4217.435794,4230.769127,4214.358871,4221.538358,4218.461435,4219.999897,4201.025538,4213.33323,4229.230666,4207.692205,4213.33323
4225.640922,4227.179384,4211.281948,4215.384512,4223.07682,4210.769128,4223.07682,4219.999897,4216.922974,4197.948615,4210.256307,4225.128102,4207.179384,4209.743487
4231.281948,4233.33323,4210.256307,4219.999897,4238.974255,4216.922974,4224.615281,4222.051179,4214.358871,4214.358871,4218.461435,4226.153743,4208.205025,4214.358871
4239.487076,4238.461435,4211.794769,4223.58964,4239.487076,4218.974256,4229.230666,4226.153743,4216.922974,4224.102461,4221.025538,4230.769127,4209.743487,4219.487076
4242.051178,4239.487076,4219.487076,4225.128102,4222.563999,4217.948615,4237.435794,4230.769127,4223.07682,4218.974256,4223.07682,4237.948614,4214.358871,4217.435794
4239.999896,4239.999896,4221.538358,4221.538358,4230.769127,4221.538358,4233.84605,4227.179384,4223.58964,4215.897333,4225.640922,4239.999896,4217.948615,4223.07682
4245.640922,4249.230665,4224.102461,4226.153743,4257.435793,4226.666563,4231.281948,4226.153743,4222.051179,4225.128102,4231.794768,4248.205024,4221.538358,4236.410153
4248.717845,4248.717845,4224.615281,4230.256307,4246.153742,4224.102461,4234.871691,4229.743486,4218.461435,4223.58964,4234.358871,4251.794768,4219.487076,4227.692204
4247.692204,4245.640922,4226.666563,4228.717845,4223.58964,4217.948615,4234.358871,4229.743486,4221.538358,4219.487076,4234.358871,4249.743486,4221.025538,4224.615281
4246.666563,4248.717845,4228.205025,4231.281948,4222.563999,4214.358871,4224.615281,4224.615281,4225.640922,4220.512717,4230.769127,4246.153742,4223.07682,4234.358871
4252.820409,4256.410152,4231.794768,4238.974255,4248.717845,4221.025538,4229.743486,4227.179384,4229.743486,4234.358871,4232.307589,4252.820409,4224.102461,4237.435794
4245.128101,4246.666563,4223.07682,4226.666563,4252.820409,4220.512717,4233.33323,4230.256307,4227.179384,4237.948614,4228.205025,4249.230665,4219.487076,4222.563999
4229.743486,4232.820409,4209.743487,4213.846051,4223.07682,4212.82041,4228.205025,4227.179384,4222.563999,4222.563999,4217.948615,4231.794768,4213.33323,4213.846051
4223.07682,4228.205025,4204.102461,4211.794769,4218.974256,4213.846051,4228.717845,4225.640922,4219.487076,4208.205025,4207.692205,4217.435794,4207.692205,4208.717846
4225.640922,4228.717845,4206.153743,4210.769128,4243.076819,4218.974256,4236.410153,4229.743486,4221.025538,4208.205025,4209.230666,4219.999897,4205.640923,4199.487077
4229.743486,4227.692204,4212.307589,4213.33323,4239.487076,4217.435794,4236.922973,4228.717845,4221.538358,4209.743487,4214.358871,4224.615281,4208.717846,4200.512718
4235.384512,4231.794768,4217.948615,4223.07682,4223.07682,4219.487076,4238.461435,4229.230666,4219.999897,4213.846051,4216.410153,4224.615281,4212.307589,4214.871692
4239.487076,4241.025537,4218.974256,4224.615281,4232.307589,4219.999897,4238.974255,4233.84605,4223.58964,4225.640922,4215.384512,4226.666563,4212.307589,4218.461435
4238.974255,4242.051178,4215.384512,4218.974256,4238.461435,4215.384512,4230.256307,4231.794768,4227.179384,4223.07682,4216.922974,4230.256307,4213.846051,4209.230666
4239.999896,4239.999896,4218.974256,4224.615281,4224.102461,4213.846051,4226.666563,4228.717845,4227.692204,4211.794769,4224.102461,4234.871691,4216.922974,4210.256307
4239.999896,4237.435794,4221.025538,4225.128102,4217.435794,4212.82041,4221.538358,4226.666563,4221.025538,4209.230666,4223.07682,4235.384512,4211.281948,4212.307589
4239.999896,4241.025537,4219.999897,4222.563999,4225.128102,4213.33323,4217.435794,4227.692204,4218.461435,4219.487076,4222.051179,4237.435794,4210.769128,4216.410153
4235.384512,4238.974255,4216.410153,4222.051179,4224.615281,4213.33323,4218.461435,4228.717845,4221.025538,4224.615281,4221.538358,4235.384512,4215.384512,4216.922974
4233.84605,4236.410153,4217.435794,4225.640922,4231.794768,4217.948615,4226.153743,4231.281948,4225.640922,4226.666563,4223.58964,4238.974255,4215.897333,4212.82041
4228.205025,4229.230666,4211.794769,4216.922974,4242.563999,4219.487076,4224.615281,4226.666563,4215.897333,4213.33323,4218.461435,4237.948614,4210.769128,4207.179384
4224.615281,4227.179384,4209.743487,4210.256307,4232.820409,4216.410153,4225.640922,4223.58964,4207.692205,4204.615282,4216.922974,4233.33323,4211.281948,4215.897333
4223.58964,4227.692204,4208.205025,4211.794769,4217.435794,4210.256307,4225.128102,4222.051179,4203.589641,4204.102461,4213.846051,4222.051179,4207.692205,4216.922974
4228.205025,4232.307589,4208.717846,4217.948615,4232.820409,4214.871692,4224.102461,4222.563999,4201.538359,4207.692205,4213.846051,4214.358871,4206.666564,4210.769128
4230.256307,4234.871691,4209.230666,4219.999897,4237.435794,4217.948615,4220.512717,4220.512717,4201.538359,4207.692205,4216.410153,4211.281948,4209.743487,4210.256307
4236.410153,4238.461435,4214.871692,4225.640922,4228.717845,4217.435794,4221.025538,4220.512717,4210.769128,4213.33323,4220.512717,4218.974256,4212.82041,4218.461435
4238.461435,4235.897332,4214.871692,4222.563999,4237.435794,4217.435794,4217.435794,4220.512717,4214.358871,4213.846051,4216.922974,4224.102461,4210.256307,4220.512717
4234.871691,4232.307589,4214.871692,4221.025538,4231.794768,4216.410153,4214.358871,4218.974256,4211.794769,4211.281948,4213.33323,4222.563999,4209.230666,4221.538358
4233.33323,4233.33323,4213.846051,4225.640922,4211.281948,4212.307589,4213.846051,4218.461435,4213.846051,4208.717846,4213.846051,4219.487076,4209.230666,4213.846051
4233.33323,4235.384512,4210.256307,4223.58964,4227.692204,4213.33323,4216.922974,4218.461435,4219.999897,4206.153743,4215.897333,4219.487076,4208.717846,4204.102461
4232.307589,4235.384512,4212.307589,4218.461435,4242.563999,4213.846051,4218.461435,4216.922974,4221.025538,4204.615282,4215.384512,4218.461435,4207.692205,4210.256307
4231.281948,4233.33323,4215.384512,4220.512717,4224.102461,4212.307589,4215.384512,4217.435794,4221.025538,4207.179384,4214.358871,4213.846051,4208.717846,4218.461435
4231.794768,4228.205025,4212.307589,4219.487076,4218.461435,4212.307589,4212.307589,4223.07682,4227.692204,4217.948615,4216.922974,4217.435794,4212.82041,4211.281948
4230.769127,4224.615281,4210.769128,4213.33323,4226.153743,4211.281948,4211.281948,4228.717845,4236.410153,4223.07682,4219.999897,4223.58964,4214.358871,4203.589641
4233.33323,4230.769127,4213.33323,4216.410153,4227.692204,4209.230666,4215.384512,4232.307589,4243.58964,4225.640922,4223.58964,4223.58964,4216.410153,4213.846051
4234.871691,4231.281948,4212.82041,4218.974256,4228.717845,4209.743487,4216.410153,4230.256307,4242.563999,4222.563999,4222.051179,4216.922974,4216.922974,4224.615281
4237.948614,4231.281948,4219.999897,4223.07682,4227.179384,4216.922974,4222.563999,4229.743486,4240.512717,4224.102461,4224.102461,4219.999897,4216.410153,4224.102461
4239.999896,4231.281948,4223.07682,4225.640922,4217.948615,4218.974256,4225.640922,4227.179384,4234.358871,4221.538358,4225.128102,4219.999897,4216.922974,4216.410153
4239.999896,4230.769127,4219.487076,4222.563999,4227.179384,4218.461435,4224.615281,4220.512717,4230.769127,4213.33323,4224.102461,4213.846051,4215.897333,4220.512717
4231.281948,4220.512717,4210.256307,4214.871692,4234.358871,4217.948615,4216.410153,4215.897333,4226.666563,4202.051179,4214.871692,4201.538359,4208.205025,4216.922974
4230.769127,4223.58964,4212.82041,4217.948615,4229.230666,4221.025538,4218.974256,4218.974256,4229.743486,4210.256307,4215.384512,4203.589641,4211.794769,4212.307589
4233.84605,4231.281948,4217.435794,4223.58964,4221.538358,4219.999897,4223.07682,4217.435794,4232.307589,4221.025538,4216.410153,4210.769128,4217.948615,4213.846051
4236.410153,4230.769127,4218.461435,4226.666563,4227.179384,4216.922974,4222.051179,4216.922974,4231.794768,4214.358871,4216.410153,4216.410153,4216.410153,4215.384512
4231.794768,4222.051179,4214.358871,4218.974256,4235.384512,4215.897333,4216.410153,4219.999897,4231.794768,4206.153743,4217.435794,4217.948615,4211.281948,4209.230666
4230.256307,4222.563999,4215.384512,4216.410153,4233.84605,4220.512717,4218.974256,4224.615281,4236.922973,4214.358871,4223.07682,4223.58964,4213.846051,4216.922974
4231.281948,4223.07682,4218.461435,4220.512717,4220.512717,4218.974256,4219.999897,4223.58964,4237.435794,4217.948615,4223.07682,4224.615281,4216.410153,4223.07682
4237.948614,4229.230666,4224.615281,4226.666563,4218.974256,4215.897333,4220.512717,4221.538358,4238.461435,4220.512717,4222.563999,4225.128102,4218.461435,4217.948615
4241.025537,4237.435794,4227.692204,4225.640922,4233.33323,4220.512717,4223.58964,4221.538358,4242.563999,4222.051179,4223.07682,4228.205025,4218.461435,4218.461435
4231.794768,4221.025538,4226.153743,4216.410153,4229.743486,4226.666563,4229.743486,4225.128102,4244.10246,4216.410153,4222.563999,4228.717845,4212.82041,4214.871692
4225.128102,4204.615282,4223.58964,4214.871692,4204.615282,4219.999897,4226.666563,4226.666563,4241.025537,4212.307589,4223.07682,4223.58964,4210.769128,4207.692205
4228.205025,4217.948615,4221.538358,4222.051179,4205.128102,4210.769128,4214.358871,4221.538358,4236.410153,4214.358871,4217.435794,4212.82041,4209.743487,4209.230666
4230.256307,4232.820409,4221.538358,4224.615281,4242.051178,4215.897333,4214.871692,4221.025538,4235.897332,4219.999897,4207.692205,4205.640923,4202.051179,4205.128102
4218.461435,4223.07682,4218.461435,4218.974256,4251.794768,4223.07682,4223.58964,4223.58964,4238.461435,4209.743487,4199.999897,4203.07682,4189.743487,4187.692205
4206.666564,4216.410153,4210.769128,4217.948615,4222.051179,4219.999897,4225.640922,4225.128102,4242.051178,4198.461436,4201.538359,4200.512718,4185.640923,4181.025539
4193.846051,4213.33323,4199.487077,4211.281948,4205.640923,4213.33323,4211.794769,4218.974256,4235.384512,4193.846051,4198.461436,4188.717846,4182.05118,4168.717847
