AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4233.84605,4233.33323,4231.281948,4230.256307,4239.999896,4230.769127,4219.487076,4232.820409,4230.769127,4229.230666,4246.153742,4246.153742,4233.33323,4244.615281
4233.33323,4230.769127,4225.128102,4231.281948,4227.692204,4227.692204,4219.999897,4232.820409,4233.33323,4241.538358,4244.10246,4243.076819,4226.666563,4236.410153
4230.256307,4231.794768,4219.999897,4232.820409,4242.051178,4225.128102,4217.948615,4231.281948,4233.84605,4242.051178,4237.435794,4239.487076,4215.384512,4229.743486
4229.230666,4232.820409,4224.102461,4230.256307,4242.051178,4223.07682,4224.102461,4231.281948,4230.769127,4233.33323,4229.230666,4237.948614,4217.435794,4232.820409
4229.230666,4232.307589,4225.640922,4227.692204,4229.743486,4218.461435,4227.692204,4231.281948,4230.769127,4226.666563,4229.230666,4237.948614,4214.871692,4230.769127
4219.999897,4229.743486,4218.461435,4223.07682,4232.307589,4216.922974,4222.051179,4228.717845,4230.769127,4222.051179,4231.281948,4234.358871,4202.564,4223.07682
4215.384512,4228.205025,4212.82041,4223.07682,4229.230666,4221.538358,4224.615281,4228.717845,4228.717845,4226.666563,4229.230666,4229.230666,4199.487077,4223.07682
4223.07682,4229.230666,4217.948615,4229.230666,4224.102461,4225.128102,4230.256307,4233.84605,4231.281948,4230.769127,4230.769127,4232.307589,4204.102461,4226.153743
4230.769127,4229.230666,4225.128102,4229.743486,4223.07682,4222.051179,4222.563999,4232.820409,4233.33323,4215.897333,4234.358871,4236.410153,4209.743487,4228.717845
4230.769127,4230.256307,4225.640922,4231.281948,4224.102461,4219.487076,4215.384512,4223.58964,4228.717845,4207.692205,4233.33323,4235.384512,4213.33323,4232.307589
4227.692204,4231.281948,4222.563999,4231.794768,4242.051178,4221.025538,4217.948615,4218.974256,4224.615281,4224.102461,4228.717845,4235.384512,4211.794769,4229.230666
4232.307589,4232.820409,4225.128102,4228.205025,4247.692204,4222.563999,4217.435794,4222.051179,4227.179384,4237.435794,4229.230666,4238.974255,4213.846051,4230.769127
4234.358871,4234.358871,4226.153743,4229.743486,4219.487076,4219.999897,4215.384512,4220.512717,4228.717845,4227.179384,4231.281948,4238.461435,4215.384512,4236.922973
4224.102461,4232.820409,4218.974256,4229.230666,4218.461435,4217.948615,4217.435794,4215.384512,4224.102461,4215.897333,4228.717845,4234.871691,4207.692205,4228.717845
4219.999897,4229.743486,4216.922974,4223.58964,4239.999896,4219.999897,4217.435794,4220.512717,4224.615281,4223.58964,4228.717845,4230.769127,4207.692205,4220.512717
4230.769127,4233.84605,4224.102461,4227.692204,4225.640922,4221.538358,4219.487076,4230.769127,4228.717845,4225.128102,4235.384512,4233.33323,4216.922974,4227.179384
4225.640922,4230.769127,4222.051179,4229.230666,4219.487076,4219.999897,4221.025538,4227.692204,4224.102461,4210.769128,4230.256307,4233.33323,4208.717846,4223.58964
4213.846051,4219.487076,4214.358871,4218.461435,4241.538358,4223.58964,4218.461435,4218.974256,4223.07682,4216.922974,4214.871692,4224.102461,4197.948615,4214.358871
4224.615281,4225.640922,4217.948615,4224.615281,4233.33323,4228.717845,4223.58964,4225.640922,4233.33323,4237.948614,4214.358871,4225.640922,4209.230666,4223.58964
4226.153743,4230.256307,4217.948615,4231.794768,4220.512717,4223.07682,4227.179384,4231.794768,4233.84605,4224.615281,4221.025538,4231.794768,4213.846051,4227.692204
4209.230666,4218.461435,4204.615282,4219.487076,4238.461435,4216.922974,4223.58964,4220.512717,4219.487076,4200.512718,4216.410153,4226.153743,4201.025538,4211.794769
4208.717846,4212.307589,4199.999897,4212.307589,4235.384512,4219.487076,4222.051179,4214.871692,4215.897333,4209.230666,4210.256307,4219.999897,4198.974256,4206.666564
4217.435794,4218.974256,4207.179384,4216.922974,4210.769128,4217.435794,4219.999897,4218.974256,4221.538358,4213.33323,4212.307589,4222.563999,4205.128102,4212.307589
4216.410153,4225.128102,4212.82041,4224.102461,4219.999897,4218.461435,4214.871692,4218.974256,4217.948615,4203.589641,4213.33323,4225.640922,4202.051179,4211.794769
4219.999897,4229.230666,4215.384512,4229.230666,4245.128101,4227.692204,4217.948615,4218.461435,4217.948615,4212.307589,4216.410153,4228.205025,4204.102461,4216.410153
4226.666563,4231.281948,4217.948615,4228.205025,4246.666563,4228.205025,4219.999897,4218.461435,4225.128102,4222.563999,4223.07682,4230.769127,4210.769128,4225.640922
4226.666563,4230.256307,4220.512717,4226.153743,4239.999896,4222.563999,4215.384512,4218.974256,4223.58964,4215.897333,4224.102461,4232.820409,4209.743487,4228.205025
4230.769127,4232.820409,4223.07682,4232.820409,4228.205025,4227.179384,4222.563999,4221.538358,4220.512717,4221.538358,4223.07682,4234.871691,4210.769128,4226.666563
4230.769127,4233.84605,4223.07682,4230.256307,4223.58964,4233.33323,4233.33323,4225.640922,4228.205025,4233.84605,4221.538358,4223.07682,4216.922974,4226.666563
4220.512717,4228.717845,4216.410153,4219.487076,4244.10246,4229.743486,4232.820409,4229.230666,4233.84605,4225.640922,4218.974256,4196.410154,4215.384512,4223.58964
4213.846051,4221.025538,4211.281948,4216.922974,4242.051178,4227.179384,4225.128102,4226.153743,4227.179384,4220.512717,4216.410153,4179.999898,4206.666564,4216.410153
4213.846051,4215.384512,4206.666564,4214.358871,4214.358871,4227.179384,4216.410153,4217.435794,4222.051179,4217.435794,4214.358871,4179.487077,4202.051179,4211.794769
4213.33323,4216.410153,4204.615282,4214.358871,4212.82041,4223.58964,4214.871692,4216.922974,4219.487076,4207.179384,4210.256307,4184.102462,4203.07682,4211.281948
4213.33323,4215.384512,4209.743487,4217.435794,4234.358871,4223.07682,4223.58964,4218.461435,4217.948615,4208.717846,4206.153743,4186.153744,4201.538359,4211.794769
4213.846051,4216.410153,4215.897333,4217.948615,4242.563999,4230.256307,4231.794768,4216.410153,4221.538358,4217.948615,4209.230666,4188.717846,4200.512718,4213.846051
4214.358871,4222.563999,4214.358871,4219.487076,4232.307589,4233.84605,4233.84605,4223.58964,4228.717845,4217.948615,4217.948615,4191.794769,4208.205025,4217.948615
4216.410153,4222.563999,4212.82041,4223.58964,4227.692204,4231.281948,4233.33323,4228.717845,4230.769127,4223.58964,4218.974256,4194.358872,4215.384512,4218.461435
4216.922974,4219.487076,4214.358871,4219.487076,4229.743486,4231.794768,4229.743486,4221.538358,4226.666563,4224.615281,4212.307589,4195.897333,4212.307589,4214.871692
4220.512717,4224.615281,4217.435794,4214.358871,4234.871691,4233.84605,4230.256307,4223.07682,4228.205025,4210.769128,4220.512717,4198.461436,4209.230666,4217.948615
4227.179384,4231.281948,4224.615281,4222.563999,4241.025537,4233.33323,4233.33323,4233.33323,4231.794768,4220.512717,4230.256307,4202.564,4210.769128,4224.615281
4233.84605,4234.358871,4228.205025,4234.871691,4236.922973,4232.307589,4231.281948,4234.358871,4232.820409,4246.153742,4226.666563,4204.615282,4214.358871,4230.769127
4236.922973,4235.384512,4229.230666,4236.410153,4229.743486,4232.307589,4230.256307,4226.666563,4229.230666,4237.948614,4227.179384,4209.230666,4218.974256,4235.384512
4234.358871,4234.871691,4229.230666,4230.256307,4234.871691,4227.692204,4229.743486,4219.999897,4221.538358,4224.615281,4233.84605,4210.769128,4220.512717,4230.769127
4231.794768,4233.33323,4225.128102,4229.230666,4241.025537,4216.922974,4223.07682,4217.948615,4217.435794,4234.358871,4233.33323,4208.205025,4216.922974,4226.153743
4228.205025,4233.33323,4221.025538,4231.281948,4230.256307,4218.461435,4221.538358,4217.948615,4218.974256,4228.717845,4226.666563,4208.717846,4216.922974,4225.640922
4225.128102,4231.281948,4223.58964,4228.717845,4229.230666,4227.692204,4226.666563,4217.948615,4219.999897,4219.487076,4221.025538,4211.794769,4217.435794,4226.153743
4221.025538,4229.743486,4221.538358,4227.692204,4235.897332,4224.615281,4228.717845,4217.435794,4218.461435,4226.666563,4216.410153,4210.256307,4215.384512,4221.538358
4220.512717,4231.281948,4218.461435,4230.256307,4232.307589,4223.58964,4228.205025,4218.461435,4218.974256,4224.102461,4216.922974,4208.205025,4212.82041,4219.487076
4226.153743,4231.794768,4222.051179,4230.769127,4231.281948,4230.256307,4231.281948,4218.461435,4219.999897,4217.948615,4216.922974,4211.281948,4214.358871,4220.512717
4228.205025,4229.743486,4223.07682,4230.256307,4224.102461,4224.615281,4231.281948,4218.974256,4218.461435,4230.769127,4215.897333,4216.410153,4216.410153,4222.051179
4225.128102,4227.179384,4221.025538,4229.743486,4221.538358,4214.871692,4222.563999,4219.487076,4218.461435,4238.461435,4221.025538,4222.051179,4213.33323,4221.025538
4227.179384,4230.256307,4224.615281,4228.205025,4239.487076,4219.487076,4217.948615,4220.512717,4219.999897,4219.487076,4231.281948,4227.179384,4215.384512,4223.07682
4232.307589,4232.307589,4228.205025,4227.179384,4249.230665,4222.563999,4221.025538,4221.538358,4218.974256,4207.179384,4230.256307,4229.743486,4217.948615,4228.205025
4231.794768,4231.794768,4227.692204,4229.743486,4241.025537,4217.948615,4222.563999,4218.974256,4219.487076,4227.179384,4220.512717,4227.692204,4216.922974,4228.717845
4231.794768,4237.435794,4228.205025,4235.897332,4229.230666,4222.051179,4219.487076,4220.512717,4228.205025,4248.205024,4223.07682,4227.179384,4216.922974,4226.153743
4234.871691,4240.512717,4229.230666,4233.33323,4216.922974,4228.717845,4218.974256,4225.640922,4232.820409,4241.025537,4231.281948,4232.307589,4217.435794,4228.205025
4233.33323,4234.358871,4228.717845,4219.999897,4220.512717,4223.07682,4218.974256,4222.051179,4223.58964,4225.128102,4230.256307,4232.820409,4215.384512,4229.743486
4227.692204,4229.743486,4225.640922,4206.153743,4243.58964,4216.922974,4216.922974,4216.922974,4217.948615,4231.281948,4227.179384,4231.281948,4216.410153,4226.666563
4224.102461,4230.769127,4221.025538,4200.512718,4247.179383,4218.461435,4216.410153,4223.58964,4219.999897,4232.820409,4228.205025,4232.307589,4218.461435,4225.640922
4226.153743,4231.281948,4222.563999,4199.999897,4223.58964,4219.487076,4217.435794,4227.179384,4218.461435,4212.307589,4225.128102,4231.794768,4214.358871,4228.205025
4223.07682,4229.743486,4222.051179,4203.07682,4213.846051,4215.897333,4215.897333,4217.435794,4214.871692,4202.051179,4215.384512,4226.666563,4210.769128,4221.538358
4216.922974,4227.692204,4215.897333,4204.102461,4224.615281,4215.384512,4213.33323,4211.281948,4215.384512,4209.230666,4208.717846,4225.640922,4210.256307,4210.256307
4222.563999,4229.230666,4217.948615,4204.102461,4232.307589,4217.435794,4216.410153,4215.384512,4216.410153,4213.33323,4213.846051,4230.769127,4212.82041,4213.33323
4232.820409,4235.384512,4230.769127,4205.640923,4228.717845,4219.999897,4222.563999,4219.487076,4215.897333,4214.358871,4220.512717,4234.871691,4216.922974,4224.102461
4235.897332,4235.384512,4234.871691,4209.230666,4231.281948,4220.512717,4222.051179,4219.999897,4215.384512,4218.461435,4217.435794,4236.410153,4216.922974,4226.153743
4228.717845,4231.281948,4229.230666,4208.205025,4238.461435,4216.922974,4216.922974,4223.07682,4216.410153,4215.897333,4215.897333,4232.820409,4216.410153,4223.07682
4223.07682,4230.769127,4230.769127,4205.640923,4218.974256,4218.461435,4215.897333,4227.179384,4219.999897,4212.307589,4219.999897,4227.692204,4216.922974,4226.153743
4223.58964,4233.33323,4232.307589,4208.717846,4212.82041,4222.563999,4223.58964,4228.205025,4222.563999,4216.922974,4221.025538,4227.692204,4216.922974,4228.205025
4220.512717,4229.743486,4228.717845,4207.692205,4241.538358,4221.538358,4226.666563,4227.179384,4221.025538,4212.82041,4218.974256,4225.640922,4217.435794,4226.153743
4213.846051,4218.974256,4222.563999,4199.999897,4249.230665,4218.461435,4218.461435,4228.717845,4217.435794,4201.025538,4215.384512,4217.435794,4217.435794,4220.512717
4213.846051,4214.358871,4222.563999,4199.999897,4230.256307,4218.461435,4215.897333,4229.230666,4215.897333,4200.512718,4212.307589,4213.846051,4212.307589,4218.974256
4214.871692,4218.461435,4223.07682,4203.589641,4226.153743,4217.948615,4223.58964,4227.692204,4213.846051,4201.538359,4213.33323,4215.384512,4207.692205,4217.948615
4212.307589,4219.487076,4220.512717,4202.564,4238.461435,4218.461435,4228.205025,4229.743486,4214.358871,4201.025538,4215.384512,4216.922974,4214.871692,4217.948615
4212.307589,4221.025538,4222.051179,4198.974256,4245.640922,4219.487076,4226.666563,4232.820409,4221.538358,4208.717846,4215.384512,4221.538358,4219.999897,4224.102461
4216.922974,4227.179384,4226.666563,4204.102461,4249.743486,4220.512717,4226.666563,4235.384512,4229.743486,4219.999897,4219.999897,4230.256307,4217.435794,4232.307589
4223.58964,4232.307589,4231.281948,4211.281948,4237.435794,4224.102461,4229.743486,4242.051178,4232.820409,4226.153743,4229.743486,4234.358871,4223.58964,4236.410153
4220.512717,4226.153743,4225.640922,4205.640923,4221.025538,4222.563999,4226.153743,4242.051178,4232.307589,4218.461435,4230.256307,4237.948614,4229.743486,4238.974255
4210.256307,4217.435794,4218.974256,4199.487077,4241.025537,4217.435794,4217.948615,4235.384512,4230.256307,4208.205025,4224.102461,4242.563999,4222.051179,4235.384512
4212.82041,4221.538358,4222.051179,4206.666564,4266.666562,4221.025538,4220.512717,4238.461435,4228.205025,4218.974256,4225.640922,4236.410153,4214.871692,4232.307589
4219.999897,4230.769127,4226.153743,4210.769128,4246.153742,4224.102461,4226.153743,4242.051178,4232.307589,4238.461435,4231.794768,4245.640922,4219.999897,4234.358871
4215.897333,4225.640922,4224.615281,4204.615282,4219.487076,4218.461435,4226.666563,4234.358871,4232.820409,4235.384512,4225.640922,4239.999896,4220.512717,4231.281948
4212.307589,4216.410153,4218.461435,4203.589641,4235.897332,4217.435794,4225.640922,4229.743486,4223.58964,4217.435794,4217.948615,4152.307591,4217.948615,4225.640922
4213.33323,4216.410153,4216.410153,4204.615282,4255.384511,4221.538358,4221.538358,4232.307589,4219.487076,4216.410153,4220.512717,4063.589644,4222.051179,4226.153743
4212.307589,4218.461435,4215.897333,4201.538359,4241.538358,4219.487076,4215.384512,4231.281948,4222.051179,4215.897333,4221.538358,4072.307593,4221.025538,4229.230666
4213.846051,4218.461435,4218.974256,4203.589641,4230.256307,4216.410153,4218.974256,4230.769127,4219.999897,4207.179384,4222.051179,4105.640925,4216.410153,4226.666563
4215.384512,4217.435794,4219.999897,4203.07682,4243.58964,4217.948615,4221.025538,4231.281948,4215.897333,4204.615282,4226.666563,4103.076823,4217.948615,4227.179384
4212.82041,4217.948615,4216.410153,4198.461436,4242.051178,4218.461435,4215.897333,4231.281948,4220.512717,4213.846051,4222.051179,4110.25631,4219.487076,4228.717845
4214.358871,4221.025538,4217.948615,4203.07682,4226.666563,4218.461435,4221.025538,4234.358871,4231.281948,4229.743486,4216.410153,4126.666566,4217.435794,4229.743486
4215.384512,4218.461435,4216.922974,4205.640923,4238.974255,4219.999897,4226.666563,4235.384512,4235.384512,4231.281948,4225.640922,4128.717848,4216.922974,4228.205025
4211.794769,4213.846051,4212.82041,4200.512718,4253.333229,4219.487076,4219.999897,4234.871691,4230.769127,4219.487076,4228.205025,4131.28195,4215.384512,4226.666563
4215.897333,4215.897333,4218.974256,4205.640923,4223.58964,4216.922974,4215.384512,4233.33323,4228.205025,4215.384512,4223.07682,4137.948617,4212.307589,4233.84605
4225.640922,4221.538358,4231.794768,4214.871692,4208.717846,4217.948615,4218.461435,4233.33323,4232.307589,4226.153743,4228.205025,4148.717847,4215.897333,4238.974255
4221.025538,4217.435794,4225.640922,4207.179384,4232.820409,4216.922974,4217.948615,4233.84605,4227.692204,4218.974256,4225.128102,4150.769129,4216.410153,4226.153743
4209.230666,4210.769128,4209.743487,4196.922974,4235.897332,4212.82041,4214.871692,4226.153743,4216.922974,4195.897333,4211.794769,4139.487078,4204.615282,4215.384512
4210.256307,4214.358871,4210.769128,4202.051179,4227.692204,4214.358871,4217.435794,4219.999897,4217.435794,4198.974256,4210.256307,4140.512719,4201.025538,4218.461435
4212.82041,4219.999897,4215.384512,4205.128102,4229.743486,4216.410153,4218.974256,4225.640922,4221.025538,4217.948615,4215.897333,4149.743488,4211.794769,4221.538358
4208.717846,4216.922974,4211.281948,4199.487077,4226.153743,4214.871692,4218.974256,4231.281948,4217.435794,4214.358871,4216.410153,4151.28195,4216.922974,4215.897333
4206.153743,4213.846051,4208.205025,4197.948615,4226.666563,4215.384512,4218.974256,4229.743486,4222.051179,4205.128102,4216.410153,4151.79477,4210.769128,4213.33323
4204.615282,4215.897333,4207.692205,4201.025538,4228.205025,4218.974256,4218.974256,4229.743486,4228.205025,4212.82041,4216.410153,4156.922975,4210.256307,4212.82041
4199.999897,4214.358871,4202.051179,4198.974256,4218.461435,4217.435794,4217.948615,4230.769127,4221.538358,4217.435794,4214.358871,4161.53836,4214.358871,4211.794769
4204.615282,4212.82041,4200.512718,4201.538359,4219.999897,4217.948615,4217.948615,4230.769127,4219.999897,4214.358871,4215.897333,4167.179385,4215.384512,4215.897333
4216.410153,4217.435794,4210.256307,4208.205025,4233.33323,4225.128102,4219.999897,4233.33323,4228.205025,4213.846051,4223.58964,4176.922975,4215.897333,4222.563999
4216.922974,4218.461435,4217.948615,4208.205025,4234.358871,4224.615281,4217.948615,4234.358871,4229.230666,4214.358871,4230.769127,4187.179385,4216.410153,4226.153743
4214.358871,4215.897333,4215.897333,4205.640923,4229.743486,4217.435794,4216.922974,4233.33323,4228.205025,4225.640922,4229.743486,4190.256308,4214.358871,4224.615281
4217.948615,4216.922974,4216.410153,4204.615282,4235.384512,4217.435794,4218.974256,4235.384512,4233.33323,4237.948614,4226.153743,4190.769128,4215.384512,4224.102461
4218.461435,4218.461435,4221.025538,4204.102461,4237.435794,4224.102461,4216.922974,4235.897332,4231.794768,4225.640922,4226.666563,4194.358872,4217.435794,4225.128102
4220.512717,4222.563999,4224.615281,4212.82041,4229.230666,4226.666563,4218.974256,4235.384512,4228.717845,4217.435794,4231.794768,4203.07682,4219.999897,4229.743486
4227.692204,4229.230666,4225.640922,4220.512717,4229.743486,4230.769127,4230.769127,4236.410153,4231.281948,4231.281948,4235.897332,4210.769128,4223.58964,4230.769127
4222.563999,4225.640922,4223.07682,4212.307589,4232.307589,4231.794768,4231.794768,4234.358871,4231.794768,4228.717845,4229.743486,4212.307589,4219.999897,4227.179384
4212.307589,4217.948615,4215.897333,4205.640923,4223.58964,4222.051179,4219.487076,4230.769127,4230.769127,4210.256307,4218.974256,4211.794769,4213.846051,4224.615281
4215.384512,4219.487076,4214.871692,4209.230666,4218.461435,4219.487076,4215.897333,4229.743486,4226.666563,4212.307589,4217.948615,4216.922974,4215.384512,4224.102461
4217.948615,4219.487076,4216.922974,4208.717846,4233.84605,4228.205025,4225.128102,4229.230666,4219.999897,4219.487076,4220.512717,4222.051179,4216.922974,4222.563999
4213.33323,4217.435794,4213.33323,4205.128102,4238.974255,4228.205025,4228.205025,4229.230666,4221.538358,4217.948615,4217.435794,4227.179384,4214.358871,4222.563999
4215.384512,4224.615281,4214.358871,4209.743487,4217.435794,4221.025538,4221.538358,4232.820409,4232.307589,4220.512717,4218.974256,4237.435794,4215.897333,4225.640922
4223.07682,4232.820409,4219.487076,4217.948615,4215.897333,4223.58964,4215.384512,4230.769127,4232.820409,4225.640922,4227.179384,4243.076819,4219.999897,4228.717845
4228.205025,4232.307589,4223.58964,4218.461435,4242.563999,4229.743486,4215.897333,4228.717845,4222.051179,4222.051179,4230.769127,4243.58964,4219.999897,4228.205025
4230.769127,4230.769127,4227.692204,4214.358871,4247.692204,4225.640922,4215.384512,4227.179384,4220.512717,4205.128102,4229.743486,4248.717845,4218.974256,4232.820409
4230.769127,4233.33323,4229.230666,4217.948615,4225.128102,4219.999897,4216.922974,4220.512717,4225.640922,4201.025538,4231.281948,4251.281947,4220.512717,4236.410153
4230.256307,4232.820409,4225.128102,4219.487076,4226.153743,4222.051179,4224.102461,4223.07682,4229.743486,4228.205025,4230.769127,4251.794768,4223.07682,4231.794768
4229.743486,4226.153743,4219.999897,4207.692205,4244.10246,4224.615281,4223.07682,4232.820409,4229.743486,4242.051178,4225.640922,4250.769127,4221.025538,4226.153743
4227.179384,4225.128102,4216.922974,4205.640923,4222.051179,4218.974256,4219.999897,4232.820409,4227.692204,4219.999897,4225.128102,4245.128101,4214.871692,4226.666563
4228.205025,4228.205025,4218.974256,4215.897333,4199.487077,4216.922974,4227.179384,4229.743486,4229.743486,4215.897333,4231.794768,4243.076819,4219.487076,4227.179384
4230.769127,4227.692204,4226.666563,4215.384512,4219.487076,4223.58964,4234.358871,4234.358871,4232.307589,4234.358871,4233.84605,4245.128101,4225.640922,4229.743486
4234.358871,4230.256307,4232.820409,4215.897333,4244.615281,4231.794768,4233.33323,4235.384512,4231.794768,4228.205025,4233.33323,4249.230665,4225.128102,4235.897332
4239.487076,4235.384512,4233.84605,4224.102461,4234.871691,4229.230666,4230.256307,4232.307589,4229.743486,4211.281948,4233.33323,4253.333229,4223.58964,4234.871691
4243.076819,4234.871691,4233.84605,4223.07682,4215.897333,4222.051179,4225.640922,4230.769127,4230.769127,4219.487076,4233.84605,4255.897332,4223.58964,4232.820409
4238.461435,4231.794768,4233.33323,4216.922974,4228.205025,4218.461435,4218.461435,4226.153743,4229.743486,4231.281948,4231.794768,4253.333229,4222.563999,4234.358871
4235.384512,4230.769127,4232.307589,4220.512717,4247.692204,4223.07682,4214.871692,4225.640922,4228.205025,4228.205025,4230.769127,4253.84605,4225.128102,4234.358871
4237.948614,4228.205025,4231.281948,4218.461435,4244.615281,4225.640922,4215.897333,4230.256307,4230.256307,4229.230666,4229.743486,4257.948614,4228.717845,4229.230666
4239.487076,4230.769127,4233.84605,4215.384512,4221.025538,4222.051179,4223.07682,4231.794768,4231.794768,4236.922973,4230.769127,4259.487075,4223.58964,4228.717845
4236.410153,4232.307589,4231.281948,4221.025538,4210.769128,4218.974256,4226.153743,4231.281948,4230.769127,4232.820409,4232.307589,4258.461434,4218.974256,4232.820409
4223.07682,4222.051179,4221.025538,4219.487076,4226.153743,4218.974256,4220.512717,4230.769127,4227.692204,4220.512717,4223.58964,4251.794768,4216.922974,4226.153743
4214.358871,4218.974256,4216.410153,4212.307589,4242.051178,4225.128102,4224.102461,4228.205025,4226.666563,4215.897333,4215.897333,4251.281947,4215.384512,4214.871692
4219.999897,4227.179384,4216.922974,4214.871692,4242.563999,4226.153743,4230.769127,4226.153743,4226.666563,4211.281948,4218.461435,4245.128101,4214.871692,4213.33323
4226.666563,4230.256307,4217.435794,4218.974256,4223.58964,4221.538358,4224.615281,4229.743486,4229.743486,4214.871692,4218.461435,4222.051179,4216.410153,4215.384512
4228.205025,4229.743486,4222.563999,4217.435794,4215.897333,4221.538358,4218.461435,4230.769127,4229.743486,4224.615281,4214.358871,4204.102461,4218.974256,4214.871692
4225.128102,4229.230666,4222.051179,4216.922974,4227.692204,4223.58964,4218.461435,4223.07682,4222.051179,4225.128102,4213.33323,4202.051179,4217.435794,4216.410153
4222.563999,4221.538358,4211.794769,4216.922974,4238.461435,4218.461435,4213.33323,4216.410153,4217.435794,4216.922974,4214.358871,4203.589641,4215.897333,4217.435794
4224.102461,4217.435794,4213.846051,4215.897333,4234.358871,4214.871692,4208.717846,4217.948615,4219.999897,4211.281948,4214.871692,4207.179384,4216.410153,4217.948615
4227.692204,4224.102461,4225.128102,4215.897333,4219.999897,4217.948615,4213.846051,4219.999897,4221.538358,4219.999897,4217.435794,4210.256307,4217.948615,4222.051179
4230.769127,4226.153743,4223.58964,4217.435794,4211.794769,4216.922974,4216.410153,4218.974256,4216.922974,4217.948615,4216.922974,4209.230666,4217.948615,4222.051179
4228.717845,4222.563999,4215.384512,4215.384512,4215.384512,4215.384512,4213.33323,4217.948615,4215.897333,4203.589641,4212.82041,4208.205025,4216.410153,4214.871692
4223.07682,4222.051179,4215.384512,4214.871692,4217.435794,4219.487076,4214.358871,4218.974256,4223.58964,4208.717846,4210.769128,4208.205025,4215.897333,4208.717846
4221.538358,4224.102461,4216.410153,4218.974256,4217.948615,4221.025538,4218.461435,4222.563999,4227.692204,4222.563999,4212.307589,4206.153743,4216.922974,4208.205025
4224.102461,4224.615281,4215.897333,4222.563999,4224.615281,4219.487076,4218.974256,4221.025538,4219.999897,4216.922974,4212.82041,4207.179384,4218.974256,4210.256307
4224.615281,4226.153743,4218.974256,4217.948615,4227.692204,4218.974256,4215.384512,4218.974256,4212.82041,4209.230666,4211.281948,4208.205025,4216.410153,4210.769128
4227.179384,4228.717845,4226.153743,4214.871692,4217.435794,4223.58964,4218.461435,4227.179384,4222.563999,4218.974256,4213.33323,4212.307589,4217.435794,4213.33323
4232.307589,4231.794768,4229.230666,4224.615281,4226.153743,4228.205025,4231.281948,4234.358871,4232.820409,4230.769127,4221.025538,4221.025538,4226.666563,4222.563999
4237.435794,4233.33323,4231.281948,4227.179384,4246.153742,4230.769127,4234.358871,4231.794768,4232.820409,4238.461435,4228.205025,4224.102461,4233.84605,4229.743486
4238.974255,4232.307589,4232.820409,4221.538358,4233.84605,4230.769127,4223.07682,4229.743486,4231.281948,4232.307589,4228.205025,4220.512717,4231.794768,4225.640922
4241.538358,4237.948614,4230.769127,4226.666563,4219.999897,4229.743486,4219.999897,4232.307589,4232.820409,4226.666563,4231.281948,4224.615281,4232.307589,4226.666563
4251.794768,4249.230665,4233.33323,4235.897332,4235.384512,4232.307589,4228.717845,4233.84605,4235.897332,4250.769127,4243.58964,4235.897332,4243.076819,4240.512717
4260.512716,4253.84605,4239.999896,4233.84605,4241.025537,4233.84605,4228.717845,4234.358871,4234.871691,4267.179383,4250.256306,4241.538358,4247.692204,4250.256306
4257.435793,4249.743486,4243.58964,4232.307589,4230.256307,4232.307589,4222.563999,4233.33323,4226.153743,4252.307588,4248.717845,4240.512717,4243.076819,4248.717845
4252.307588,4245.128101,4242.051178,4231.281948,4231.281948,4229.230666,4218.974256,4233.84605,4218.974256,4239.487076,4244.615281,4240.512717,4240.512717,4245.128101
4244.615281,4237.948614,4236.410153,4223.07682,4234.358871,4226.153743,4218.461435,4234.871691,4220.512717,4238.461435,4237.435794,4237.435794,4237.948614,4238.461435
4233.33323,4231.794768,4230.769127,4223.07682,4230.256307,4227.692204,4225.128102,4234.358871,4220.512717,4229.743486,4228.205025,4225.640922,4228.717845,4226.666563
4229.743486,4231.794768,4230.769127,4229.743486,4220.512717,4232.307589,4234.358871,4234.358871,4218.461435,4227.692204,4222.051179,4220.512717,4225.640922,4221.025538
4231.794768,4230.769127,4231.794768,4226.153743,4213.846051,4231.794768,4234.871691,4232.820409,4219.487076,4230.769127,4217.948615,4225.128102,4228.717845,4222.563999
4230.769127,4228.205025,4226.666563,4219.999897,4230.256307,4228.717845,4230.256307,4226.153743,4218.974256,4218.974256,4217.948615,4227.692204,4224.615281,4222.051179
4228.205025,4227.179384,4223.58964,4216.922974,4241.025537,4224.102461,4227.179384,4217.948615,4214.871692,4209.743487,4218.974256,4226.153743,4221.538358,4217.435794
4232.307589,4231.794768,4229.230666,4217.435794,4229.230666,4219.487076,4223.07682,4215.384512,4211.794769,4222.051179,4215.897333,4231.794768,4226.666563,4219.999897
4238.974255,4236.410153,4235.384512,4224.615281,4225.128102,4223.58964,4219.487076,4217.435794,4213.33323,4232.820409,4218.974256,4239.487076,4231.281948,4226.666563
4241.025537,4236.410153,4232.307589,4230.256307,4224.615281,4227.179384,4216.922974,4218.461435,4215.384512,4229.743486,4225.640922,4238.974255,4229.230666,4227.692204
4241.538358,4238.461435,4231.794768,4226.153743,4221.025538,4224.102461,4214.358871,4218.461435,4216.922974,4231.281948,4226.153743,4239.999896,4230.769127,4228.205025
4248.205024,4246.153742,4238.974255,4227.179384,4231.794768,4226.666563,4215.384512,4218.974256,4217.435794,4225.640922,4229.230666,4249.230665,4235.897332,4233.84605
